"ID","Abteilung","Jahr","Aktenzeichen","Status","Titel"
"03-2006-151","03","2006","WD 3 - 151/06","A","Religionsrechtliche Regelungen für Juden und Muslime"
"03-2006-146","03","2006","WD 3 - 146/06","A","Überblick über die Regelungen des Glücksspiels in Finnland, Frankreich, Großbritannien, Österreich und Polen"
"03-2006-144","03","2006","WD 3 - 144/06","A","Neues Urheberrecht - zivilrechtlicher Auskunftsanspruch gegenüber Internet(access)providern auf TK-Verbindungsdaten"
"03-2006-142","03","2006","WD 3 - 142/06","A","Einbürgerungspraxis in mehreren Staaten"
"03-2006-139","03","2006","WD 3 - 139/06","A","Rechtliche Grundlagen der Rechte nationaler Minderheiten in Deutschland"
"03-2006-138","03","2006","WD 3 - 138/06","A","Aufnahme von Sport und Kultur als Staatsziele in das Grundgesetz"
"03-2006-137","03","2006","WD 3 - 137/06","A","Der Einsatz der Streitkräfte im Innern in ausgewählten europäischen Staaten"
"03-2006-136","03","2006","WD 3 - 136/06","A","Einfluss des Gesetzentwurfs zur Änderung des Grundgesetzes vom 7. März 2006 auf die Bund-Länder-Kompetenzen bei der Verwaltung der EU-Bildungsprogramme"
"03-2006-134","03","2006","WD 3 - 134/06","A","Sprachkenntnisse für Familienangehörige von Spätaussiedlern - Ergänzungsfragen zur Ausarbeitung WF III G - 016/06"
"03-2006-133","03","2006","WD 3 - 133/06","A","Änderung der Art. 74 Abs. 1 und Art. 104a GG durch die Föderalismusreform und ihre Auswirkung auf das Heimrecht"
"03-2006-124","03","2006","WD 3 - 124/06","A","Übersicht über Normenkontrollausschüsse und ähnliche Einrichtungen in den Bundesländern"
"03-2006-123","03","2006","WD 3 - 123/06","A","Zustimmungsgesetze nach der Föderalismusreform"
"03-2006-121","03","2006","WD 3 - 121/06","A","Dauer von Widerspruchsverfahren und Anforderungen an den Widerspruchsbescheid"
"03-2006-118","03","2006","WD 3 - 118/06","A","Zur Kompetenz des Bundes für ein Gesetz zur Offenlegung von Managergehältern in Unternehmen der öffentlichen Hand, an denen die Länder und/oder Kommunen beteiligt sind"
"03-2006-110","03","2006","WD 3 - 110/06","A","Verankerung des Sports im Grundgesetz"
"03-2006-105","03","2006","WD 3 - 105/06","A","Die Regelung des Bundeszwangs in Deutschland, der Schweiz, Osterreich und den Vereinigten Staaten"
"03-2006-103","03","2006","WD 3 - 103/06","A","Einsatz der Bundeswehr im Inneren"
"03-2006-101","03","2006","WD 3 - 101/06","A","Fragen zur Initiative „Better Regulation“ - Teil II: Better Regulation in mehreren europäischen Staaten - (Ergänzung zu WF III G - 313/05)"
"03-2006-100","03","2006","WD 3 - 100/06","A","Fragen zur Zulässigkeil des Nachweises von Sprachkenntnissen als Voraussetzung für den Nachzug von Familienangehörigen"
"03-2006-097","03","2006","WD 3 - 097/06","A","Kommunales Wahlrecht für Ausländer (Drittstaater)"
"03-2006-093","03","2006","WD 3 - 093/06","A","Dienstrechtliche und besoldungsrechtliche Regelungen der Bundesländer"
"03-2006-092","03","2006","WD 3 - 092/06","A","Zu Regelungen für den Einsatz von Streitkräften im Inland in ausgewählten Ländern der EU"
"03-2006-088","03","2006","WD 3 - 088/06","A","Auswirkung der Föderalismusreform auf die Bundeskompetenzen für Schulpolitik, insbesondere Ganztagsschulprogramm"
"03-2006-087","03","2006","WD 3 - 087/06","A","Fragen zur Umsetzung von EU-Recht"
"03-2006-083","03","2006","WD 3 - 083/06","A","Bundeswehr im Inneren"
"03-2006-081","03","2006","WD 3 - 081/06","A","Fragen zur Übertragung von Aufgaben auf die Kommunen"
"03-2006-079","03","2006","WD 3 - 079/06","A","Fragen zur religionsrechtlichen Anerkennung des Islam in Frankreich und Deutschland"
"03-2006-078","03","2006","WD 3 - 078/06","A","Zivil- und Katastrophenschutz"
"03-2006-076","03","2006","WD 3 - 076/06","A","Parlamentarisches Auskunftsrecht und Datenschutz"
"03-2006-074","03","2006","WD 3 - 074/06","A","Art. 12 a GG als Rechtsgrundlage zur Heranziehung Dienstverpflichteter zur inneren Sicherheit"
"03-2006-073","03","2006","WD 3 - 073/06","A","Auslandseinsätze der Polizei"
"03-2006-065","03","2006","WD 3 - 065/06","A","Auslandseinsätze der Bundespolizei: Erforderlichkeit einer Rechtsgrundlage und Ausweitung der Parlamentsbefugnisse"
"03-2006-064","03","2006","WD 3 - 064/06","A","Sprache im Grundgesetz"
"03-2006-059","03","2006","WD 3 - 059/06","A","Verfassungsrechtliche Zulässigkeit der Begrenzung des Nachzugs von ausländischen Ehegatten auf Personen ab 21 Jahren"
"03-2006-055","03","2006","WD 3 - 055/06","A","Untersagung bestimmter Tätigkeiten für frühere Beamte, Soldaten, Bundestagsabgeordnete und Mitglieder der Bundesregierung"
"03-2006-053","03","2006","WD 3 - 053/06","A","Sportpolitik des Bundes und Föderalismusreform"
"03-2006-048","03","2006","WD 3 - 048/06","A","Verfassungsmäßigkeit des Gesetzes zur Neuregelung der Flugsicherung"
"03-2006-046","03","2006","WD 3 - 046/06","A","Sport als Staatsziel im Grundgesetz"
"03-2006-040","03","2006","WD 3 - 040/06","A","Beschränkung der Wahlwerbung von Parteien"
"03-2006-037","03","2006","WD 3 - 037/06","A","Zustimmungsgesetze nach der Föderalismusreform"
"03-2006-036","03","2006","WD 3 - 036/06","A","Soziales Entschädigungsrecht und Gesetz über einen Ausgleich von Dienstbeschädigungen im Beitrittsgebiet"
"03-2006-035","03","2006","WD 3 - 035/06","A","Was ist Daseinsvorsorge? Historische Entwicklung, aktueller Stand, Aufgaben der Kommunen, Bedeutung des Begriffs in der aktuellen Debatte"
"03-2006-033","03","2006","WD 3 - 033/06","A","Verfassungs- und Verwaltungsrecht in Usbekistan"
"03-2006-030","03","2006","WD 3 - 030/06","A","Möglichkeiten staatlichen Schutzes von Kindern im Rahmen von Art. 6 GG"
"03-2006-027","03","2006","WD 3 - 027/06","A","Rechtsprechungsübersicht - öffentliche Verlautbarungen der Staatsanwaltschaft und allgemeines Persönlichkeitsrecht Artikel 2 i.V. m. Artikel1 Abs. 1 GG"
"03-2006-018","03","2006","WD 3 - 018/06","A","Ist die Ablehnung der Behandlung einer Petition als öffentlichen Petition ein Verwaltungsakt?"
"03-2006-017","03","2006","WD 3 - 017/06","A","Die finanzielle Förderung der wissenschaftlichen Forschung"
"03-2006-016","03","2006","WD 3 - 016/06","A","Verfassungsrechtliche Zulässigkeit bestimmter Einschränkungsmöglichkeiten des Nachzugs von Familienangehörigen"
"03-2006-012","03","2006","WD 3 - 012/06","A","Parlamentarische Kontrolle der Nachrichtendienste"
"03-2006-008","03","2006","WD 3 - 008/06","A","Fragen zur Umsetzung von EG-Richtlinien und EG-Verordnungen (Beitrag zu WF XII G - 012/06)"
"03-2006-005","03","2006","WD 3 - 005/06","A","Entschädigung der Abgeordneten in den einzelnen Bundesländern sowie in Frankreich und Großbritannien"
"03-2006-003","03","2006","WD 3 - 003/06","A","Ausweitung des Kommunalwahlrechts auf Zweitwohnsitznehmer"
"03-2006-002","03","2006","WD 3 - 002/06","A","Status und Finanzierung von parteinahen Stiftungen"
"03-2006-001","03","2006","WD 3 - 001/06","A","Verankerung des Sports im Grundgesetz"
"03-2005-376","03","2005","WF III G - 376/05","A","Auswirkungen der Bürgerversicherung auf die Versicherungsunternehmen"
"03-2005-375","03","2005","WF III G - 375/05","A","Auswirkungen der Einführung einer Bürgerversicherung auf die Versicherten in der privaten Krankenversicherung (PKV)"
"03-2005-364","03","2005","WF III G - 364/05","A","Zu Fragen möglicher Finanzbeziehungen zwischen Bund und Kommunen (insbesondere Konnexitätsprinzip)"
"03-2005-358","03","2005","WF III G - 358/05","A","Zulässigkeit der Verwendung von Daten aus dem Maut-System zur Strafverfolgung"
"03-2005-355","03","2005","WF III G - 355/05","A","Zur Zulässigkeit, die Vorsorgeuntersuchungen U Ibis U 9 sowie J 1 bei Kindern und Jugendlichen verpflichtend zu machen"
"03-2005-351","03","2005","WF III G - 351/05","A","Berliner Zweitwohnungssteuer nach der Entscheidung des Bundesverfassungsgericht vom 11. Oktober 2005"
"03-2005-348","03","2005","WF III G - 348/05","A","„Mandatsträgerbeiträge („Mandatsabgaben“ bzw. „Parteisteuern“)“"
"03-2005-346","03","2005","WF III G - 346/05","A","Aktuellen Rechtsprechung zu Art. 5 GG, insbesondere zur Definition des Begriffs „Meinung“"
"03-2005-345","03","2005","WF III G - 345/05","A","Kompetenzabgrenzung zwischen Bund und den Ländern bei der Besoldung der Beamten"
"03-2005-341","03","2005","WF III G - 341/05","A","Frage zu Art. 3 Abs. 9 S. 2 US-Pauschalentschädigungsabkommen"
"03-2005-319","03","2005","WF III G - 319/05","A","Landesverfassungsrechtliche Ausgestaltung des Konnexitätsprinzips in Nordrhein-Westfalen"
"03-2005-313","03","2005","WF III G - 313/05","A","Fragen zur Initiative „Better Regulation“ - Teil I: Better Regulation in Deutschland - (WF XII G - 254/05)"
"03-2005-303","03","2005","WF III G - 303/05","A","Verlust des aktiven und passiven Wahlrechts"
"03-2005-296","03","2005","WF III G - 296/05","A","Fragen zu einem Kindergartenpflichtjahr - 2., erweiterte Fassung"
"03-2005-290","03","2005","WF III G - 290/05","A","Fragen zu heimlich durchgeführten Vaterschaftstests - 2., erweiterte Fassung"
"02-2015-059","02","2015","WD 2 - 059/15","AI","Zur Staateninsolvenz: Begriff, Rechtsfolgen, Beispiele, Kodifizierungsbestrebungen"
"02-2015-053","02","2015","WD 2 - 053/15","A","Vereinbarkeit von Auslandsaktivitäten deutscher parteinaher Stiftungen mit dem allgemeinen Interventionsverbot des Völkerrechts"
"02-2015-052","02","2015","WD 2 - 052/15","A","Die Militärdoktrinen der Sowjetunion und der Russischen Föderation seit den 1970er Jahren"
"02-2015-049","02","2015","WD 2 - 049/15","A","Lehren aus dem Ausland und Argumente für die Erarbeitung einer nationalen Sicherheitsstrategie der Bundesrepublik"
"02-2015-048","02","2015","WD 2 - 048/15","A","Politikkohärenz im Interesse der Entwicklungszusammenarbeit im europäischen Vergleich"
"02-2015-038","02","2015","WD 2 - 038/15","A","Anwendbarkeit des humanitären Völkerrechts auf Computernetzwerkoperationen und digitale Kriegsführung (Cyber Warfare)"
"02-2014-206","02","2014","WD 2 - 206/14","A","Struktur und Effektivität der der Nationalen Kontaktstellen für die OECD-Leitsätze für multinationale Unternehmen"
"02-2014-192","02","2014","WD 2 - 192/14","AI","Joko Widodo, neuer Präsident Indonesiens"
"02-2014-164","02","2014","WD 2 - 164/14","AI","Fukushima: Bericht des VN-Ausschusses zur Untersuchung der Auswirkungen atomarer Strahlung"
"02-2014-153","02","2014","WD 2 - 153/14","A","Zu Projekten der Entwicklungszusammenarbeit im Bereich Frühkindlicher Bildung"
"02-2014-151","02","2014","WD 2 - 151/14","A","Beteiligungsrechte des Bundestages bei der Lieferung von Kriegswaffen an die Kurden im Nordirak"
"02-2014-078","02","2014","WD 2 - 078/14","A","Entwicklung der russischen Sicherheitspolitik seit der Amtseinführung Wladimir Putins als Präsident der Russischen Föderation im Jahr 2000"
"02-2014-068","02","2014","WD 2 - 068/14","A","Zum Fortschritt beim Erreichen der Millenniums-Entwicklungsziele der Vereinten Nationen"
"02-2014-053","02","2014","WD 2 - 053/14","A","Deutsch-japanischer Sicherheitsdialog - Außen- und sicherheitspolitische Herausforderungen und Akteure in der ostasiatischen Region"
"02-2014-046","02","2014","WD 2 - 046/14","A","Zur deutschen Außenwissenschaftspolitik"
"02-2014-040","02","2014","WD 2 - 040/14","A","Die Neuausrichtung der Bundeswehr - Ziele, Maßnahmen, Herausforderungen"
"02-2014-039","02","2014","WD 2 - 039/14","A","Herausforderungen für die Weiterentwicklung der Gemeinsamen Sicherheits- und Verteidigungspolitik der Europäischen Union"
"02-2014-021","02","2014","WD 2 - 021/14","A","Zur Begründung von Auslandseinsätzen der Bundeswehr"
"02-2013-096","02","2013","WD 2 - 096/13","A","Zur Entwicklungszusammenarbeit Deutschlands und der EU mit China"
"02-2013-093","02","2013","WD 2 - 093/13","A","Zur griechischen Zwangsanleihe von 1942"
"02-2013-083","02","2013","WD 2 - 083/13","A","Gewinnung von Telekommunikationsinformationen durch ausländische Nachrichtendienste aus völkerrechtlicher Sicht"
"02-2013-082","02","2013","WD 2 - 082/13","A","Zur Diskussion um eine Reform des völkerrechtlichen Status der IPU"
"02-2013-068","02","2013","WD 2 - 068/13","A","Berufliche Bildung in Entwicklungsländern"
"02-2013-062","02","2013","WD 2 - 062/13","A","Anforderungen der VN-Leitprinzipien zu Wirtschaft und Menschenrechten an die Rechtsordnung in Deutschland"
"02-2013-049","02","2013","WD 2 - 049/13","A","Unterstützung des Wehrbeauftragten durch die Bundeswehr, insbesondere bei Ausübung von Amtsbefugnissen im Ausland"
"02-2013-043","02","2013","WD 2 - 043/13","A","Völkerrechtliche Grundlagen der humanitären Hilfe unter besonderer Berücksichtigung Syriens"
"02-2013-042","02","2013","WD 2 - 042/13","A","Zu Streitbeilegungs- und sogenannten Compliance-Verfahren im Rahmen der Espoo- und Aarhus-Konventionen"
"02-2013-041","02","2013","WD 2 - 041/13","A","Zu den völkerrechtlichen Grundlagen und Grenzen kriegsbedingter Reparationen unter besonderer Berücksichtigung des griechisch-deutschen Verhältnisses"
"02-2013-033","02","2013","WD 2 - 033/13","A","Zum Anspruch des Wehrbeauftragten auf Unterstützungsleistungen durch die Bundeswehr"
"02-2013-014","02","2013","WD 2 - 014/13","AI","Der Abschluss der erstinstanzlichen Verfahren am Ruanda-Tribunal der Vereinten Nationen"
"02-2013-013","02","2013","WD 2 - 013/13","AI","Zusatzprotokoll zum Internationalen Pakt über wirtschaftliche, soziale und kulturelle Rechte"
"02-2012-178","02","2012","WD 2 - 178/12","AI","Bilaterale Abkommen zwischen Deutschland und Frankreich"
"02-2012-177","02","2012","WD 2 - 177/12","A","Zu ausgewählten Statusfragen im Rahmen des israelisch-palästinensischen Konflikts"
"02-2012-165","02","2012","WD 2 - 165/12","A","Zur völkerrechtlichen Einordnung der vier israelisch-arabischen Kriege 1948-1973"
"02-2012-163","02","2012","WD 2 - 163/12","AI","Parlamentarische Zustimmungsvorbehalte bei Auslandseinsätzen der EU- und NATO-Mitgliedstaaten"
"02-2012-161","02","2012","WD 2 - 161/12","A","Die Türkei und der arabische Raum"
"02-2012-149","02","2012","WD 2 - 149/12","A","Zu den türkisch-israelischen Beziehungen"
"02-2012-148","02","2012","WD 2 - 148/12","A","Die Militärausgaben ausgesuchter Staaten von 1990 bis 2012"
"02-2012-141","02","2012","WD 2 - 141/12","A","Rahmenbedingungen türkischer Außenpolitik"
"02-2012-135","02","2012","WD 2 - 135/12","A","Zu den deutsch-russischen Beziehungen"
"02-2012-119","02","2012","WD 2 - 119/12","A","Zu Möglichkeiten einer verstärkten Begleitung der Arbeit der Vereinten Nationen durch den Deutschen Bundestag"
"02-2012-118","02","2012","WD 2 - 118/12","A","Der Einsatz von Kampfdrohnen aus völkerrechtlicher Sicht"
"02-2012-112","02","2012","WD 2 - 112/12","A","Der Einsatz von Hochenergie-Laserwaffen nach humanitärem Völkerrecht"
"02-2012-106","02","2012","WD 2 - 106/12","A","Eine Zusammenstellung kritischer Beiträge zur Diskussion über Entwicklungstheorie und Praxis der Entwicklungszusammenarbeit"
"02-2012-093","02","2012","WD 2 - 093/12","A","Zu den Möglichkeiten friedlicher Streitbeilegung bei Territorialkonflikten im Südchinesischen Meer"
"02-2012-087","02","2012","WD 2 - 087/12","AI","Die Konferenz der Vereinten Nationen über Nachhaltige Entwicklung (Rio+20) im Juni 2012"
"02-2012-075","02","2012","WD 2 - 075/12","AI","Zur Haltung europäischer Institutionen gegenüber der strafrechtlichen Verfolgung und Verurteilung von Julia Timoschenko"
"02-2012-062","02","2012","WD 2 - 062/12","A","Verteidigungspolitische Aspekte zum Thema Migration"
"02-2012-055","02","2012","WD 2 - 055/12","A","NATO und Energiesicherheit"
"02-2012-032","02","2012","WD 2 - 032/12","A","Zu den Auswirkungen von ACTA auf Entwicklungsländer"
"02-2012-031","02","2012","WD 2 - 031/12","A","Aktuelle Aspekte zur Tagesordnung für den NATO-Gipfel in Chicago am 20./21. Mai 2012"
"02-2012-030","02","2012","WD 2 - 030/12","A","Individualrechtsschutz gegen Staatsverbrechen im Lichte der IGH-Entscheidung zur Staatenimmunität (Deutschland gegen Italien)"
"02-2012-024","02","2012","WD 2 - 024/12","A","Aktuelle Stellungnahmen der Fraktionen des Deutschen Bundestages zu laufenden Einsätzen der Bundeswehr im Ausland"
"02-2012-017","02","2012","WD 2 - 017/12","A","25. NATO-Gipfel in Chicago"
"02-2011-228","02","2011","WD 2 - 228/11","A","Tagesordnungspunkte des NATO-Gipfels in Chicago"
"02-2011-221","02","2011","WD 2 - 221/11","AI","Zur aktuellen Lage der Menschenrechte in Afghanistan"
"02-2011-205","02","2011","WD 2 - 205/11","A","Zur internationalen Klimafinanzierung"
"02-2011-186","02","2011","WD 2 - 186/11","AI","Neue völkerrechtliche Entwicklungen zur Bekämpfung der illegalen, unregulierten und unangemeldeten Fischerei (Aktualisierung von WD 2 - 143/09)"
"02-2011-184","02","2011","WD 2 - 184/11","A","Zur Einbindung internationaler Gerichte in die Umsetzung des Prinzips der Schutzverantwortung"
"02-2011-178","02","2011","WD 2 - 178/11","AI","Zum Status Palästinas in den Vereinten Nationen"
"02-2011-177","02","2011","WD 2 - 177/11","A","Das Internationale Komitee vom Roten Kreuz und der Rüstungskontrollprozess zu Streumunition"
"02-2011-167","02","2011","WD 2 - 167/11","A","Inhaltliche Schwerpunkte der Beschlüsse des Deutschen Bundestages zur Internationalen Sicherheitsunterstützungstruppe in Afghanistan (ISAF)"
"02-2011-166","02","2011","WD 2 - 166/11","A","Zur Arktispolitik Grönlands und Islands"
"02-2011-161","02","2011","WD 2 - 161/11","A","Aktuelle Stellungnahmen der Fraktionen des Deutschen Bundestages zu laufenden Einsätzen der Bundeswehr im Ausland"
"02-2011-154","02","2011","WD 2 - 154/11","A","Nachwuchsgewinnung und Attraktivität von Freiwilligenstreitkräften"
"02-2011-152","02","2011","WD 2 - 152/11","A","Einsätze der Bundeswehr seit 1990"
"02-2011-149","02","2011","WD 2 - 149/11","A","Voraussetzung einer Verfolgung von Straftaten in Deutschland stationierter Angehöriger von Streitkräften der NATO-Mitgliedstaaten"
"02-2011-146","02","2011","WD 2 - 146/11","A","Zur Menschenrechtspolitik Deutschlands gegenüber der Volksrepublik China"
"02-2011-140","02","2011","WD 2 - 140/11","A","Menschenrechts- und Demokratieklauseln in Abkommen der Europäischen Union mit Drittstaaten"
"02-2011-129","02","2011","WD 2 - 129/11","AI","Zum völkerrechtlichen Status der Westsahara"
"02-2011-127","02","2011","WD 2 - 127/11","A","Zur völker- und verfassungsrechtlichen Zulässigkeit der Evakuierung eigener und fremder Staatsangehöriger aus dem Ausland"
"02-2011-121","02","2011","WD 2 - 121/11","AI","Rechtliche Grundlagen für die Verhängung zielgerichteter Sanktionen („Smart Sanctions“) durch die Vereinten Nationen und die Europäische Union"
"02-2011-114","02","2011","WD 2 - 114/11","A","Zivile Krisenprävention und verifizierbare Rüstungskontrolle"
"02-2011-103","02","2011","WD 2 - 103/11","A","Aspekte der Berechnung von Official Development Assistance (ODA)-Mitteln in ausgewählten Staaten"
"02-2011-099","02","2011","WD 2 - 099/11","A","Militärische, völkerrechtliche und rüstungskontrollpolitische Aspekte der Cyber-Sicherheit"
"02-2011-076","02","2011","WD 2 - 076/11","A","Nationale und internationale Maßnahmen zur militärischen Cyber-Sicherheit"
"02-2011-069","02","2011","WD 2 - 069/11","AI","Inhaltliche Schwerpunkte der Beschlüsse des Deutschen Bundestages zur Internationalen Sicherheitsunterstützungstruppe in Afghanistan [ISAF)"
"02-2011-065","02","2011","WD 2 - 065/11","A","Militärische Aspekte von Internetsicherheit in Deutschland"
"02-2011-057","02","2011","WD 2 - 057/11","A","Zum völkerrechtlichen Status der Westsahara"
"02-2011-041","02","2011","WD 2 - 041/11","A","Berechnung der Sitzverteilung im Europäischen Parlament. Gegenüberstellung zweier mathematischer Modelle."
"02-2011-039","02","2011","WD 2 - 039/11","A","Smart Sanctions"
"02-2011-037","02","2011","WD 2 - 037/11","A","Cyber-Sicherheit und Streitkräfte"
"02-2011-036","02","2011","WD 2 - 036/11","A","Wege zum „Global Zero“"
"02-2011-019","02","2011","WD 2 - 019/11","A","Visumsliberalisierung als Instrument zur Unterstützung von Demokratisierungsprozessen"
"02-2011-004","02","2011","WD 2 - 004/11","AI","Positionen zum Tornado-Einsatz im Rahmen von ISAF"
"02-2010-218","02","2010","WD 2 - 218/10","AI","Parlamentarische Kooperation in Sub-Sahara-Afrika. Gesamtafrikanische, regionale und interkontinentale Parlamente, parlamentarische Kooperationen und Parlamentarierversammlungen"
"02-2010-195","02","2010","WD 2 - 195/10","AI","Architektur für Sicherheit und Kooperation in Afrika"
"02-2010-178","02","2010","WD 2 - 178/10","A","Parlamentarische Kooperation in Sub-Sahara-Afrika. Gesamtafrikanische, regionale und interkontinentale Parlamente, parlamentarische Kooperationen und Parlamentarierversammlungen"
"02-2010-150","02","2010","WD 2 - 150/10","A","Zustimmungsvorbehalte der Parlamente bei Auslandseinsätzen. Zusammenfassung der Regelungen aus 26 EU-Mitgliedstaaten."
"02-2010-147","02","2010","WD 2 - 147/10","A","Zum Rechtsrahmen des humanitären Völkerrechts in ausgewählten Bereichen. Aufständische, Terroristen und Angehörige privater Militärunternehmen und Sicherheitsdienste als Teilnehmer an einem bewaffneten Konflikt"
"02-2010-124","02","2010","WD 2 - 124/10","AI","Wesentliche Initiativen zur nuklearen Abrüstung und nuklearen Nichtverbreitung"
"02-2010-090","02","2010","WD 2 - 090/10","AI","System Unbemanntes Luftfahrzeug: Wesentliche gegenwärtige und zukünftige Aspekte"
"02-2010-077","02","2010","WD 2 - 077/10","AI","Inhaltliche Schwerpunkte der Beschlüsse des Deutschen Bundestages zu ISAF"
"02-2010-072","02","2010","WD 2 - 072/10","AI","Inhaltliche Schwerpunkte der ISAF-Mandate des Sicherheitsrates der Vereinten Nationen seit 2001 und aktueller Stand der Truppensteller"
"02-2010-043","02","2010","WD 2 - 043/10","AI","Wehrpflicht für Frauen - Politische und rechtliche Argumente"
"02-2010-029","02","2010","WD 2 - 029/10","A","Zur Zulässigkeit zivilen Widerstands gegen militärische Besatzung aus völkerrechtlicher Sicht"
"02-2010-020","02","2010","WD 2 - 020/10","A","Zum kanadischen Gesetzentwurf Bill C-300 und zur Frage seiner Übertragbarkeit auf die deutsche Auslandsgeschäftsabsicherung"
"02-2010-016","02","2010","WD 2 - 016/10","AI","Zum Einsatz ziviler Hilfskräfte in Afghanistan"
"02-2010-014","02","2010","WD 2 - 014/10","A","Zur Vereinbarkeit von Verboten des Minarettbaus sowie des religiös motivierten Tragens von Kopftüchern und Burkas mit internationalen Menschenrechten"
"02-2009-146","02","2009","WD 2 - 146/09","AI","Zur Kooperation der Europäischen Union mit den Seychellen im Rahmen der Operation Atalanta"
"02-2009-145","02","2009","WD 2 - 145/09","AI","Zur Diskussion der Pirateriebekämpfung im Rahmen der Parlamentarischen Versammlung der NATO"
"02-2009-143","02","2009","WD 2 - 143/09","AI","Neue völkerrechtliche Entwicklungen zur Bekämpfung der illegalen, unregulierten und ungemeldeten Fischerei"
"02-2009-137","02","2009","WD 2 - 137/09","AI","Der Einsatz der Bundeswehr im Rahmen der Internationalen Sicherheitsunterstützungstruppe (ISAF) in Afghanistan"
"02-2009-127","02","2009","WD 2 - 127/09","AI","Der Einsatz der Bundeswehr im. Rahmen der Internationalen Sicherheitsunterstützungstruppe (ISAF) in Afghanistan"
"02-2009-098","02","2009","WD 2 - 098/09","A","Eliten Deutschlands und deren Verhältnis zur Bundeswehr- Eine Untersuchung von Intellektuellen, Gewerkschaften und Kirchen"
"02-2009-092","02","2009","WD 2 - 092/09","A","Zur Verletzung von Menschenrechten der Europäischen Konvention und ihrer Zusatzprotokolle"
"02-2009-089","02","2009","WD 2 - 089/09","A","Zur Anbringung eines Vorbehalts zum Vertrag von Lissabon"
"02-2009-081","02","2009","WD 2 - 081/09","A","Völkerrechtliche Regelungen für die Anbringung von Vorbehalten"
"02-2009-074","02","2009","WD 2 - 074/09","AI","Zur Haltung Europas, d.er USA und Russlands gegenüber der innenpolitischen Krise im Iran"
"02-2009-056","02","2009","WD 2 - 056/09","A","Zu ausgewählten völkerrechtlichen Fragen der Pirateriebekämpfung. Zu diesem Auftrag gehört auch der Auftrag WD 2 - 078/09"
"02-2009-055","02","2009","WD 2 - 055/09","AI","Wasser und Frieden. Zur Rolle der Ressource Wasser in überregionalen Konflikten"
"02-2009-054","02","2009","WD 2 - 054/09","A","KfW-Kommunalbank und Direkthilfe an Kommunen. Vereinbarkeit mit der „Verständigung II“ zwischen der EU-Kommission und der Bundesregierung sowie mit dem Subsidiaritätsprinzip (für WD 5)"
"02-2009-052","02","2009","WD 2 - 052/09","A","Zum völkerrechtlichen Regime für die Fischerei in internationalen Gewässern"
"02-2009-049","02","2009","WD 2 - 049/09","AI","Zu Rechtsgrundlagen und Fristen bei der Festnahme von Piraten"
"02-2009-044","02","2009","WD 2 - 044/09","A","Zu bisherigen Erfahrungen im Bereich Mikrofinanzierung in der Entwicklungszusammenarbeit"
"02-2009-041","02","2009","WD 2 - 041/09","A","Zum aktuellen Stand der Beziehungen zwischen den USA und Lateinamerika"
"02-2009-039","02","2009","WD 2 - 039/09","AI","Landübertragungen durch Entwicklungsländer an ausländische Investoren"
"02-2009-032","02","2009","WD 2 - 032/09","A","Zur Übertragung von Land durch Entwicklungsländer an ausländische Investoren"
"02-2009-031","02","2009","WD 2 - 031/09","A","Zu den Perspektiven einer Konfliktlösung in der Demokratischen Republik Kongo"
"02-2009-029","02","2009","WD 2 - 029/09","A","Zu Rechtsgrundlagen und Fristen bei der Festnahme von Piraten"
"02-2009-021","02","2009","WD 2 - 021/09","AI","Rechtsgrundlagen internationaler Polizeimissionen nach Kapitel VII VN-Charta im Völkerrecht und im deutschen Recht "
"02-2009-009","02","2009","WD 2 - 009/09","A","Die NATO als System kollektiver Sicherheit? Grundlagen und Positionen zu ihrer Weiterentwicklung"
"02-2009-008","02","2009","WD 2 - 008/09","AI","Das Monitoring-Verfahren der Parlamentarischen Versammlung des Europarates"
"02-2009-007","02","2009","WD 2 - 007/09","AI","Zu den außen- und sicherheitspolitischen Positionen des neuen Präsidenten der USA"
"02-2008-161","02","2008","WD 2 - 161/08","A","Internationale Polizeimissionen nach Kapitel VII VN-Charta"
"02-2008-159","02","2008","WD 2 - 159/08","AI","Zu den Auswirkungen des Völkerrechts auf den verfassungsrechtlichen Rahmen für die Bekämpfung der Piraterie"
"02-2008-158","02","2008","WD 2 - 158/08","AI","Zur Bekämpfung der Piraterie vor Somalia im Rahmen der ESVP"
"02-2008-152","02","2008","WD 2 - 152/08","AI","Zu den Auswirkungen des Völkerrechts auf den verfassungsrechtlichen Rahmen für die Bekämpfung der Piraterie"
"02-2008-151","02","2008","WD 2 - 151/08","AI","Zur Bekämpfung der Piraterie vor Somalia im Rahmen der ESVP"
"02-2008-149","02","2008","WD 2 - 149/08","AI","Pilotverfahren beim Europäischen Gerichtshof für Menschenrechte"
"02-2008-138","02","2008","WD 2 - 138/08","AI","Die außenpolitischen Positionen Obamas und McCains"
"02-2008-136","02","2008","WD 2 - 136/08","AI","Das Terrorlisten-Urteil des EuGH"
"02-2008-128","02","2008","WD 2 - 128/08","AI","Multilaterale Verträge zur friedlichen Nutzung der Kernenergie"
"02-2008-121","02","2008","WD 2 - 121/08","AI","Kurzfassung zum INFO-BRIEF WD 2 - 118/08: „Zur Anwendbarkeit völkerrechtlicher Menschenrechtsverträge und humanitären Völkerrechts bei Auslandseinsätzen der Bundeswehr“"
